Date,District,Year,Month,DayOfWeek,Rape_Time,Kidnapping and Abduction_Time,Dowry Deaths_Time,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives_Time,Importation of Girls_Time,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Police_Stations,Hospitals,Schools,Area,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,Attempt to commit Rape,SafetyScore
2005-04-06,North East,2005,4,2,21.0,20,7.0,1,14.0,20.0,,23.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-05-17,North East,2018,5,3,22.0,21,19.0,19,13.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2005-10-11,North East,2005,10,1,0.0,19,6.0,2,21.0,18.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-01-19,North East,2018,1,4,23.0,21,10.0,0,18.0,23.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2011-10-16,North East,2011,10,6,5.0,20,15.0,0,14.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2023-11-24,North East,2023,11,4,0.0,20,8.0,23,9.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2016-04-18,North East,2016,4,0,0.0,18,20.0,23,19.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2011-04-01,North East,2011,4,4,22.0,22,21.0,20,13.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2009-04-13,North East,2009,4,0,20.0,22,13.0,19,20.0,23.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2006-10-10,North East,2006,10,1,4.0,22,9.0,0,10.0,22.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2012-04-29,North East,2012,4,6,2.0,23,13.0,1,10.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2015-01-31,North East,2015,1,5,5.0,22,12.0,19,10.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-07-15,North East,2014,7,1,20.0,18,20.0,2,17.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2012-07-13,North East,2012,7,4,21.0,22,13.0,20,11.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2008-12-20,North East,2008,12,5,5.0,20,23.0,21,11.0,22.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-11-23,North East,2018,11,4,0.0,18,21.0,2,10.0,23.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2005-04-14,North East,2005,4,3,20.0,23,23.0,20,18.0,22.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2012-10-06,North East,2012,10,5,22.0,21,15.0,18,19.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2023-12-09,North East,2023,12,5,23.0,18,7.0,22,18.0,22.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-03-23,North East,2018,3,4,22.0,19,16.0,0,11.0,18.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2016-03-14,North East,2016,3,0,23.0,21,18.0,0,19.0,23.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-09-05,North East,2009,9,5,21.0,18,22.0,2,12.0,21.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-03-18,North East,2014,3,1,3.0,20,11.0,23,16.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2021-12-05,North East,2021,12,6,3.0,22,19.0,1,17.0,20.0,,5.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2011-02-15,North East,2011,2,1,4.0,23,19.0,0,19.0,19.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2019-06-30,North East,2019,6,6,0.0,18,10.0,1,11.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2020-06-02,North East,2020,6,1,23.0,18,17.0,18,14.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2024-11-27,North East,2024,11,2,1.0,19,9.0,20,20.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2009-01-31,North East,2009,1,5,23.0,21,8.0,22,17.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2015-11-09,North East,2015,11,0,22.0,22,7.0,0,15.0,19.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2007-02-03,North East,2007,2,5,21.0,22,18.0,23,19.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2004-12-26,North East,2004,12,6,3.0,18,6.0,2,19.0,21.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-10-09,North East,2018,10,1,0.0,20,22.0,1,15.0,18.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2007-09-18,North East,2007,9,1,4.0,21,22.0,2,13.0,22.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2019-11-25,North East,2019,11,0,4.0,21,13.0,21,14.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2007-10-04,North East,2007,10,3,1.0,21,14.0,2,20.0,22.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2015-02-27,North East,2015,2,4,3.0,22,15.0,18,16.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2020-10-29,North East,2020,10,3,22.0,19,21.0,1,14.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2024-04-17,North East,2024,4,2,21.0,21,22.0,20,10.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2015-10-09,North East,2015,10,4,21.0,23,19.0,19,17.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2017-07-08,North East,2017,7,5,0.0,18,7.0,1,18.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-09-30,North East,2010,9,3,3.0,23,7.0,0,12.0,20.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2006-09-22,North East,2006,9,4,22.0,18,12.0,2,14.0,23.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2010-07-20,North East,2010,7,1,21.0,23,14.0,21,13.0,20.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2024-09-15,North East,2024,9,6,20.0,23,16.0,18,15.0,19.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2017-11-09,North East,2017,11,3,2.0,18,22.0,18,11.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2012-10-26,North East,2012,10,4,2.0,22,15.0,0,19.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-06-27,North East,2014,6,4,2.0,18,12.0,21,20.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2006-08-11,North East,2006,8,4,21.0,20,22.0,0,11.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2011-08-31,North East,2011,8,2,3.0,18,15.0,0,11.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2021-01-07,North East,2021,1,3,21.0,19,21.0,19,18.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2009-09-10,North East,2009,9,3,22.0,19,13.0,21,18.0,19.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-08-15,North East,2020,8,5,4.0,21,9.0,2,21.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2006-04-12,North East,2006,4,2,21.0,22,22.0,22,18.0,21.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2011-09-08,North East,2011,9,3,22.0,20,8.0,0,17.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2024-02-23,North East,2024,2,4,2.0,19,8.0,2,9.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-06-05,North East,2014,6,3,0.0,18,21.0,2,19.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2016-05-05,North East,2016,5,3,1.0,19,20.0,23,16.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2009-01-16,North East,2009,1,4,0.0,18,23.0,1,13.0,22.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-01-09,North East,2020,1,3,21.0,20,19.0,1,9.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2019-05-06,North East,2019,5,0,4.0,22,12.0,0,13.0,23.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2017-11-17,North East,2017,11,4,22.0,23,11.0,18,15.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2017-06-10,North East,2017,6,5,21.0,21,21.0,21,14.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2007-12-03,North East,2007,12,0,22.0,20,9.0,1,14.0,23.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-01-13,North East,2020,1,0,2.0,18,19.0,1,14.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-10-08,North East,2010,10,4,21.0,20,12.0,2,11.0,23.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2007-06-05,North East,2007,6,1,23.0,23,17.0,21,18.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2021-12-04,North East,2021,12,5,1.0,20,12.0,2,21.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-05-03,North East,2014,5,5,21.0,18,13.0,21,12.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2015-11-03,North East,2015,11,1,21.0,20,9.0,1,19.0,21.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2010-09-27,North East,2010,9,0,20.0,20,10.0,23,11.0,21.0,,23.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2021-09-10,North East,2021,9,4,21.0,22,13.0,23,20.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2008-08-30,North East,2008,8,5,2.0,18,7.0,1,19.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2015-09-08,North East,2015,9,1,5.0,20,12.0,19,19.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2011-04-23,North East,2011,4,5,4.0,18,15.0,1,19.0,23.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2015-03-12,North East,2015,3,3,23.0,18,10.0,1,11.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2005-06-19,North East,2005,6,6,20.0,22,7.0,2,18.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2022-08-21,North East,2022,8,6,4.0,18,13.0,2,18.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2017-12-09,North East,2017,12,5,23.0,18,23.0,2,19.0,19.0,,23.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-08-15,North East,2014,8,4,1.0,21,13.0,1,11.0,21.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2017-08-12,North East,2017,8,5,0.0,20,6.0,23,9.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2019-07-22,North East,2019,7,0,2.0,21,8.0,22,14.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2011-04-09,North East,2011,4,5,21.0,22,19.0,20,9.0,19.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2019-07-29,North East,2019,7,0,21.0,19,13.0,0,20.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-11-20,North East,2009,11,4,21.0,19,16.0,19,21.0,22.0,,5.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-06-10,North East,2020,6,2,23.0,23,17.0,1,21.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2015-11-26,North East,2015,11,3,1.0,18,18.0,21,19.0,19.0,,5.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-02-08,North East,2009,2,6,0.0,19,20.0,2,21.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2023-10-15,North East,2023,10,6,21.0,20,22.0,19,9.0,22.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2023-05-28,North East,2023,5,6,5.0,20,16.0,1,12.0,20.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2015-04-05,North East,2015,4,6,22.0,21,22.0,0,16.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2023-11-05,North East,2023,11,6,22.0,18,8.0,0,11.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-10-30,North East,2009,10,4,21.0,22,15.0,1,19.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2021-06-01,North East,2021,6,1,20.0,23,18.0,20,12.0,20.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-06-01,North East,2014,6,6,1.0,23,11.0,0,20.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2020-02-19,North East,2020,2,2,22.0,20,15.0,18,14.0,21.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-03-23,North East,2014,3,6,22.0,21,13.0,0,10.0,19.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2016-08-12,North East,2016,8,4,20.0,19,12.0,2,15.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-10-01,North East,2014,10,2,5.0,21,7.0,23,21.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-10-28,North East,2010,10,3,5.0,21,17.0,1,15.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2017-09-03,North East,2017,9,6,22.0,22,22.0,0,21.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-06-25,North East,2009,6,3,3.0,19,21.0,22,11.0,23.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2010-06-01,North East,2010,6,1,21.0,18,20.0,0,10.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-12-06,North East,2014,12,5,1.0,22,12.0,0,17.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-09-17,North East,2010,9,4,4.0,18,16.0,2,9.0,23.0,,1.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-08-09,North East,2009,8,6,21.0,18,21.0,22,17.0,20.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2005-04-10,North East,2005,4,6,5.0,22,8.0,21,18.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2022-03-15,North East,2022,3,1,20.0,22,14.0,2,15.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2006-07-01,North East,2006,7,5,23.0,20,14.0,23,18.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-12-11,North East,2010,12,5,20.0,20,7.0,0,18.0,21.0,,0.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2012-07-04,North East,2012,7,2,1.0,20,9.0,19,11.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2019-01-05,North East,2019,1,5,20.0,19,22.0,21,13.0,18.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2023-09-13,North East,2023,9,2,23.0,19,23.0,19,17.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2013-06-07,North East,2013,6,4,1.0,23,6.0,2,18.0,21.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-06-07,North East,2018,6,3,4.0,20,14.0,19,16.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-10-09,North East,2010,10,5,5.0,21,12.0,21,9.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2024-10-03,North East,2024,10,3,20.0,21,17.0,20,16.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-06-20,North East,2014,6,4,5.0,20,10.0,1,9.0,19.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-08-16,North East,2009,8,6,23.0,20,8.0,0,17.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-02-13,North East,2018,2,1,23.0,22,8.0,0,17.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2004-01-31,North East,2004,1,5,22.0,20,21.0,1,15.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2018-08-15,North East,2018,8,2,20.0,19,23.0,21,13.0,21.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2005-02-26,North East,2005,2,5,0.0,18,16.0,22,20.0,18.0,,5.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2016-02-20,North East,2016,2,5,4.0,23,14.0,0,12.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2011-07-31,North East,2011,7,6,21.0,23,8.0,2,12.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2014-01-31,North East,2014,1,4,23.0,19,16.0,22,12.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2019-08-14,North East,2019,8,2,20.0,20,7.0,21,12.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2018-12-28,North East,2018,12,4,20.0,21,22.0,22,9.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2021-08-02,North East,2021,8,0,20.0,19,21.0,21,20.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-06-03,North East,2014,6,1,3.0,21,15.0,19,19.0,20.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-01-31,North East,2020,1,4,23.0,20,23.0,22,9.0,22.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2016-12-02,North East,2016,12,4,22.0,23,17.0,1,21.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2022-09-13,North East,2022,9,1,5.0,22,19.0,1,20.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2010-09-07,North East,2010,9,1,1.0,20,16.0,20,16.0,23.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2012-10-19,North East,2012,10,4,22.0,19,7.0,19,19.0,21.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2004-04-02,North East,2004,4,4,2.0,22,21.0,20,11.0,20.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2021-04-12,North East,2021,4,0,23.0,19,22.0,22,19.0,20.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2009-07-27,North East,2009,7,0,23.0,19,9.0,1,17.0,19.0,,21.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2020-10-21,North East,2020,10,2,22.0,21,11.0,22,10.0,23.0,,22.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-04-12,North East,2014,4,5,23.0,23,11.0,1,11.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2006-01-18,North East,2006,1,2,2.0,23,12.0,19,19.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2005-11-19,North East,2005,11,5,20.0,20,11.0,18,11.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2010-10-10,North East,2010,10,6,1.0,20,20.0,1,10.0,19.0,,5.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2021-06-05,North East,2021,6,5,21.0,20,22.0,21,10.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2018-10-12,North East,2018,10,4,4.0,20,9.0,2,13.0,21.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2016-02-16,North East,2016,2,1,3.0,22,20.0,2,12.0,20.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2016-02-05,North East,2016,2,4,20.0,21,23.0,20,11.0,20.0,,3.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2013-05-01,North East,2013,5,2,21.0,21,14.0,1,17.0,18.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2004-12-30,North East,2004,12,3,20.0,22,11.0,21,12.0,18.0,,4.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2005-12-31,North East,2005,12,5,23.0,21,14.0,1,17.0,23.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,178,530,14,332,155,466,0,0,2.5320726733407493
2025-01-03,North East,2025,1,4,23.0,22,10.0,23,17.0,20.0,,2.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
2014-01-08,North East,2014,1,2,21.0,19,8.0,2,13.0,19.0,,20.0,82.8,6.5,250000,10,5,200.0,62.0,315,652,28,536,180,563,0,3,1.6392287727104193
