Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes,DayOfWeek,Month,IsWeekend
2007-03-19,2007,South West,67,15.0,120,1160,18,407.0,46,4,6,677.0,144,1355.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,3,0
2012-10-13,2012,South West,183,178.0,513,1165,27,413.0,333,69,30,832.0,438,1411.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,10,1
2023-03-30,2023,South West,67,328.0,120,1336,18,838.0,46,1349,6,706.0,144,1231.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,3,0
2004-01-13,2004,South West,67,1306.0,120,1388,18,1329.0,46,1350,6,1193.0,144,1411.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,1,0
2014-06-19,2014,South West,183,1324.0,513,1201,27,883.0,333,1378,30,885.0,438,1181.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,6,0
2018-06-05,2018,South West,183,145.0,513,1150,27,1085.0,333,75,30,1022.0,438,1101.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,6,0
2009-11-21,2009,South West,67,66.0,120,1192,18,1093.0,46,135,6,685.0,144,1346.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,11,1
2013-09-05,2013,South West,67,44.0,120,1290,18,1042.0,46,84,6,912.0,144,1094.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,9,0
2021-02-16,2021,South West,183,1253.0,513,1365,27,394.0,333,31,30,1034.0,438,1138.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,2,0
2011-03-15,2011,South West,67,1243.0,120,1104,18,945.0,46,1386,6,1144.0,144,1356.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,3,0
2010-03-24,2010,South West,67,1332.0,120,1095,18,1424.0,46,88,6,1241.0,144,1176.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,3,0
2009-11-14,2009,South West,67,1313.0,120,1159,18,456.0,46,126,6,1222.0,144,1139.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,11,1
2024-03-30,2024,South West,67,1242.0,120,1298,18,663.0,46,1312,6,1273.0,144,1215.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,3,1
2012-03-20,2012,South West,67,1377.0,120,1317,18,1217.0,46,116,6,1217.0,144,1164.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,3,0
2015-08-10,2015,South West,67,57.0,120,1097,18,787.0,46,90,6,659.0,144,1181.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,8,0
2010-08-03,2010,South West,183,1397.0,513,1438,27,404.0,333,1222,30,1251.0,438,1360.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,8,0
2012-11-06,2012,South West,67,301.0,120,1086,18,1118.0,46,1429,6,553.0,144,1290.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,11,0
2006-08-15,2006,South West,183,1416.0,513,1091,27,781.0,333,1229,30,760.0,438,1420.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,8,0
2015-11-23,2015,South West,183,1262.0,513,1133,27,1168.0,333,43,30,611.0,438,1406.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,11,0
2024-02-10,2024,South West,183,1238.0,513,1245,27,856.0,333,16,30,704.0,438,1222.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,2,1
2017-03-19,2017,South West,67,34.0,120,1153,18,959.0,46,95,6,1112.0,144,1412.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,3,1
2006-10-27,2006,South West,67,288.0,120,1162,18,595.0,46,61,6,1128.0,144,1294.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,10,0
2004-11-10,2004,South West,67,202.0,120,1404,18,646.0,46,8,6,1213.0,144,1228.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,11,0
2012-06-08,2012,South West,67,1264.0,120,1190,18,571.0,46,1287,6,854.0,144,1081.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,6,0
2009-12-04,2009,South West,67,1340.0,120,1331,18,1410.0,46,124,6,834.0,144,1437.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,12,0
2014-05-02,2014,South West,183,355.0,513,1436,27,1112.0,333,1418,30,810.0,438,1346.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,5,0
2011-08-05,2011,South West,67,348.0,120,1241,18,1203.0,46,44,6,1139.0,144,1268.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,8,0
2024-06-18,2024,South West,183,1336.0,513,1190,27,941.0,333,1362,30,583.0,438,1364.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,6,0
2020-07-17,2020,South West,67,1418.0,120,1353,18,1332.0,46,52,6,807.0,144,1277.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,7,0
2009-05-11,2009,South West,67,335.0,120,1413,18,995.0,46,1228,6,1137.0,144,1438.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,5,0
2008-02-29,2008,South West,67,116.0,120,1306,18,796.0,46,1176,6,1044.0,144,1165.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,2,0
2010-06-10,2010,South West,67,112.0,120,1402,18,775.0,46,139,6,764.0,144,1350.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,6,0
2020-01-08,2020,South West,183,1280.0,513,1163,27,422.0,333,130,30,861.0,438,1228.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,1,0
2004-11-01,2004,South West,67,150.0,120,1122,18,838.0,46,49,6,694.0,144,1217.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,11,0
2015-02-27,2015,South West,67,232.0,120,1105,18,839.0,46,139,6,664.0,144,1258.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,2,0
2004-08-31,2004,South West,183,334.0,513,1422,27,1292.0,333,160,30,840.0,438,1355.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,8,0
2014-09-09,2014,South West,67,1381.0,120,1161,18,867.0,46,1216,6,843.0,144,1089.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,9,0
2010-05-01,2010,South West,67,1397.0,120,1216,18,1085.0,46,1270,6,1278.0,144,1208.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,5,1
2007-10-30,2007,South West,183,143.0,513,1113,27,1029.0,333,1114,30,605.0,438,1160.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,10,0
2024-02-16,2024,South West,183,264.0,513,1295,27,835.0,333,1122,30,1157.0,438,1197.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,2,0
2010-08-31,2010,South West,183,310.0,513,1126,27,1349.0,333,1271,30,1113.0,438,1116.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,8,0
2006-03-23,2006,South West,183,285.0,513,1327,27,1198.0,333,116,30,1023.0,438,1178.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,3,0
2007-07-21,2007,South West,183,1358.0,513,1203,27,480.0,333,164,30,1270.0,438,1297.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,7,1
2023-09-14,2023,South West,183,1223.0,513,1098,27,1139.0,333,1171,30,706.0,438,1401.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,9,0
2024-01-18,2024,South West,67,11.0,120,1302,18,382.0,46,1336,6,1134.0,144,1086.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,1,0
2023-11-20,2023,South West,183,1386.0,513,1092,27,640.0,333,1420,30,1247.0,438,1372.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,11,0
2024-07-10,2024,South West,183,1224.0,513,1361,27,865.0,333,1153,30,1135.0,438,1183.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,7,0
2009-11-07,2009,South West,183,1234.0,513,1418,27,627.0,333,1290,30,1157.0,438,1366.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,11,1
2018-07-20,2018,South West,183,1305.0,513,1220,27,1302.0,333,115,30,633.0,438,1199.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,7,0
2019-10-31,2019,South West,67,315.0,120,1400,18,955.0,46,139,6,785.0,144,1345.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,10,0
2005-03-23,2005,South West,67,228.0,120,1165,18,695.0,46,1281,6,1102.0,144,1340.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,3,0
2024-05-07,2024,South West,67,49.0,120,1375,18,525.0,46,1296,6,564.0,144,1360.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,5,0
2018-05-14,2018,South West,67,1309.0,120,1358,18,1439.0,46,45,6,714.0,144,1197.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,5,0
2007-05-07,2007,South West,67,15.0,120,1132,18,1056.0,46,174,6,595.0,144,1198.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,5,0
2005-06-05,2005,South West,67,1423.0,120,1107,18,402.0,46,44,6,1110.0,144,1364.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,6,1
2011-05-19,2011,South West,67,54.0,120,1216,18,900.0,46,1215,6,647.0,144,1241.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,5,0
2021-05-31,2021,South West,183,1439.0,513,1115,27,1053.0,333,136,30,802.0,438,1132.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,5,0
2018-03-12,2018,South West,183,1312.0,513,1093,27,815.0,333,1106,30,908.0,438,1183.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,3,0
2024-06-19,2024,South West,67,249.0,120,1389,18,1336.0,46,1133,6,1095.0,144,1084.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,6,0
2020-02-22,2020,South West,183,32.0,513,1436,27,413.0,333,1085,30,1163.0,438,1351.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,2,1
2020-08-20,2020,South West,183,1389.0,513,1094,27,1063.0,333,1147,30,712.0,438,1114.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,8,0
2024-02-14,2024,South West,183,296.0,513,1160,27,555.0,333,1268,30,1256.0,438,1373.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,2,0
2015-03-12,2015,South West,67,1430.0,120,1438,18,700.0,46,1399,6,958.0,144,1156.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,3,0
2014-12-24,2014,South West,183,344.0,513,1331,27,1346.0,333,1160,30,1235.0,438,1412.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,12,0
2010-04-10,2010,South West,67,1210.0,120,1112,18,624.0,46,145,6,746.0,144,1109.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,4,1
2007-04-14,2007,South West,183,1323.0,513,1178,27,859.0,333,1329,30,1225.0,438,1229.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,4,1
2015-01-16,2015,South West,183,214.0,513,1101,27,800.0,333,1240,30,1316.0,438,1344.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,1,0
2006-04-29,2006,South West,67,1418.0,120,1380,18,1289.0,46,173,6,1181.0,144,1081.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,4,1
2008-07-02,2008,South West,183,1388.0,513,1265,27,830.0,333,1191,30,1200.0,438,1302.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,7,0
2013-01-04,2013,South West,183,316.0,513,1189,27,583.0,333,1093,30,879.0,438,1294.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,1,0
2012-07-19,2012,South West,183,359.0,513,1083,27,518.0,333,8,30,702.0,438,1385.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,7,0
2015-02-20,2015,South West,67,1338.0,120,1336,18,716.0,46,82,6,629.0,144,1121.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,2,0
2020-05-16,2020,South West,183,225.0,513,1317,27,615.0,333,1199,30,615.0,438,1237.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,5,1
2005-08-22,2005,South West,67,1289.0,120,1231,18,598.0,46,1115,6,621.0,144,1263.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,8,0
2005-02-06,2005,South West,67,1244.0,120,1165,18,467.0,46,97,6,1191.0,144,1103.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,2,1
2014-10-05,2014,South West,183,1220.0,513,1310,27,1071.0,333,1287,30,675.0,438,1083.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,10,1
2019-11-24,2019,South West,183,1370.0,513,1089,27,671.0,333,48,30,1070.0,438,1105.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,11,1
2023-11-19,2023,South West,183,1283.0,513,1168,27,643.0,333,142,30,963.0,438,1153.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,11,1
2009-04-09,2009,South West,67,1424.0,120,1275,18,652.0,46,1283,6,1118.0,144,1314.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,4,0
2020-08-29,2020,South West,183,356.0,513,1256,27,1335.0,333,28,30,553.0,438,1201.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,8,1
2007-09-16,2007,South West,183,168.0,513,1081,27,1248.0,333,1408,30,879.0,438,1254.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,9,1
2014-09-18,2014,South West,183,1411.0,513,1112,27,1409.0,333,3,30,699.0,438,1328.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,9,0
2006-12-13,2006,South West,183,58.0,513,1361,27,1062.0,333,1355,30,1317.0,438,1309.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,12,0
2012-06-15,2012,South West,67,1206.0,120,1204,18,1276.0,46,1158,6,1134.0,144,1201.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,6,0
2010-08-15,2010,South West,67,347.0,120,1082,18,1240.0,46,131,6,757.0,144,1149.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,8,1
2006-05-30,2006,South West,67,104.0,120,1261,18,1102.0,46,71,6,1125.0,144,1324.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,5,0
2007-06-08,2007,South West,67,1369.0,120,1140,18,773.0,46,1279,6,1104.0,144,1413.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,6,0
2007-04-24,2007,South West,67,1218.0,120,1185,18,1037.0,46,39,6,789.0,144,1284.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,4,0
2004-05-01,2004,South West,183,355.0,513,1385,27,461.0,333,153,30,1160.0,438,1153.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,5,1
2010-05-20,2010,South West,67,117.0,120,1138,18,579.0,46,48,6,1149.0,144,1371.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,5,0
2016-07-25,2016,South West,183,1323.0,513,1145,27,1210.0,333,151,30,901.0,438,1080.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,7,0
2006-02-24,2006,South West,183,1396.0,513,1434,27,467.0,333,132,30,909.0,438,1106.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,2,0
2010-12-25,2010,South West,67,74.0,120,1211,18,427.0,46,86,6,1142.0,144,1420.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,12,1
2006-12-06,2006,South West,183,1204.0,513,1309,27,1316.0,333,1104,30,899.0,438,1259.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,12,0
2012-06-24,2012,South West,67,190.0,120,1407,18,485.0,46,174,6,1168.0,144,1175.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,6,1
2016-12-21,2016,South West,67,342.0,120,1151,18,362.0,46,1401,6,874.0,144,1117.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,12,0
2024-02-08,2024,South West,183,166.0,513,1242,27,1410.0,333,1405,30,1127.0,438,1205.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,2,0
2015-02-11,2015,South West,183,143.0,513,1213,27,389.0,333,75,30,1053.0,438,1269.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,2,0
2008-12-02,2008,South West,67,1208.0,120,1411,18,734.0,46,1239,6,630.0,144,1090.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,12,0
2007-04-03,2007,South West,67,1236.0,120,1201,18,1373.0,46,1413,6,702.0,144,1242.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,1,4,0
2016-07-24,2016,South West,183,129.0,513,1320,27,635.0,333,1301,30,744.0,438,1165.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,7,1
2019-04-12,2019,South West,183,90.0,513,1282,27,459.0,333,149,30,911.0,438,1138.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,4,0
2024-05-16,2024,South West,183,1228.0,513,1309,27,946.0,333,140,30,643.0,438,1131.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,5,0
2014-01-22,2014,South West,67,216.0,120,1358,18,938.0,46,1367,6,1065.0,144,1118.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,1,0
2021-09-18,2021,South West,183,1392.0,513,1349,27,497.0,333,141,30,679.0,438,1158.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,9,1
2008-04-21,2008,South West,67,1368.0,120,1089,18,731.0,46,40,6,896.0,144,1294.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,4,0
2006-08-28,2006,South West,67,1244.0,120,1238,18,474.0,46,1206,6,1204.0,144,1307.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,8,0
2011-07-16,2011,South West,183,81.0,513,1096,27,1113.0,333,97,30,936.0,438,1172.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,7,1
2004-07-11,2004,South West,183,139.0,513,1107,27,1367.0,333,82,30,716.0,438,1360.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,7,1
2011-01-31,2011,South West,67,1363.0,120,1237,18,1399.0,46,1183,6,748.0,144,1178.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,0,1,0
2006-07-13,2006,South West,67,291.0,120,1319,18,830.0,46,1409,6,1177.0,144,1221.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,7,0
2014-09-06,2014,South West,67,267.0,120,1402,18,434.0,46,133,6,946.0,144,1387.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,9,1
2016-01-13,2016,South West,183,73.0,513,1406,27,1190.0,333,170,30,1172.0,438,1389.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,1,0
2004-09-15,2004,South West,183,1439.0,513,1265,27,1124.0,333,1373,30,658.0,438,1226.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,2,9,0
2014-02-09,2014,South West,67,1439.0,120,1293,18,517.0,46,1342,6,1232.0,144,1345.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,2,1
2021-10-18,2021,South West,183,1407.0,513,1424,27,1352.0,333,1258,30,1010.0,438,1236.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,10,0
2008-08-15,2008,South West,183,106.0,513,1119,27,1180.0,333,1125,30,583.0,438,1341.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,8,0
2021-02-11,2021,South West,183,1307.0,513,1198,27,1424.0,333,1135,30,1036.0,438,1320.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,2,0
2009-11-23,2009,South West,183,58.0,513,1384,27,1207.0,333,1205,30,542.0,438,1283.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,11,0
2011-03-23,2011,South West,67,117.0,120,1123,18,1361.0,46,1191,6,1160.0,144,1128.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,2,3,0
2011-09-02,2011,South West,67,1240.0,120,1285,18,970.0,46,178,6,591.0,144,1431.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,9,0
2014-04-27,2014,South West,67,1236.0,120,1311,18,567.0,46,1212,6,844.0,144,1290.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,6,4,1
2022-08-12,2022,South West,183,1270.0,513,1412,27,1431.0,333,89,30,991.0,438,1374.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,8,0
2019-06-17,2019,South West,183,1368.0,513,1413,27,363.0,333,125,30,1120.0,438,1247.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,0,6,0
2014-09-04,2014,South West,183,171.0,513,1337,27,721.0,333,1221,30,562.0,438,1112.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,9,0
2005-09-10,2005,South West,67,51.0,120,1402,18,820.0,46,136,6,1051.0,144,1158.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,5,9,1
2008-02-23,2008,South West,183,296.0,513,1358,27,615.0,333,164,30,849.0,438,1410.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,5,2,1
2021-08-13,2021,South West,67,304.0,120,1397,18,1029.0,46,121,6,1307.0,144,1185.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,8,0
2011-07-15,2011,South West,67,82.0,120,1281,18,1290.0,46,141,6,821.0,144,1380.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,4,7,0
2010-10-29,2010,South West,183,1367.0,513,1142,27,1404.0,333,156,30,914.0,438,1363.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,10,0
2015-12-25,2015,South West,183,112.0,513,1296,27,1396.0,333,175,30,660.0,438,1374.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,4,12,0
2016-03-20,2016,South West,183,1249.0,513,1185,27,1046.0,333,1271,30,1103.0,438,1390.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,6,3,1
2011-02-24,2011,South West,183,1292.0,513,1249,27,719.0,333,167,30,1292.0,438,1319.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,3,2,0
2012-11-29,2012,South West,67,1337.0,120,1124,18,444.0,46,57,6,821.0,144,1370.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,401,3,11,0
2018-07-17,2018,South West,183,255.0,513,1093,27,724.0,333,1346,30,680.0,438,1434.0,0,,0,747.5991379310345,85.0,5.0,380000,28.593,77.05,10,6,240.0,250.0,1524,1,7,0
