Date,Year,District,Rape,Rape_Time,Kidnapping and Abduction,Kidnapping and Abduction_Time,Dowry Deaths,Dowry Deaths_Time,Assault on women with intent to outrage her modesty,Assault on women with intent to outrage her modesty_Time,Insult to modesty of Women,Insult to modesty of Women_Time,Cruelty by Husband or his Relatives,Cruelty by Husband or his Relatives_Time,Importation of Girls,Importation of Girls_Time,Attempt to commit Rape,Attempt to commit Rape_Time,Literacy_Rate,Unemployment_Rate,Avg_Income,Latitude,Longitude,Police_Stations,Hospitals,Schools,Area,TotalCrimes
15-07-2009,2009,South West,67,02:51,120,22:30,18,12:15,46,19:40,6,15:41,144,20:32,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-05-2012,2012,South West,183,03:09,513,21:36,27,13:53,333,19:46,30,15:26,438,18:18,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
20-06-2008,2008,South West,67,02:31,120,19:50,18,19:27,46,20:34,6,10:10,144,20:37,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
07-03-2017,2017,South West,67,23:16,120,19:21,18,19:19,46,00:33,6,16:54,144,19:18,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
22-08-2004,2004,South West,67,02:45,120,21:00,18,09:13,46,01:03,6,11:35,144,23:06,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
17-12-2016,2016,South West,67,01:01,120,22:42,18,14:58,46,02:31,6,10:21,144,22:45,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
12-01-2021,2021,South West,183,23:24,513,19:06,27,21:27,333,22:45,30,16:11,438,20:00,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
20-05-2024,2024,South West,67,21:27,120,22:57,18,14:04,46,00:26,6,12:43,144,20:46,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
08-04-2005,2005,South West,67,04:41,120,21:36,18,10:03,46,00:39,6,17:21,144,20:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-08-2004,2004,South West,183,05:30,513,23:27,27,12:05,333,01:30,30,18:53,438,18:45,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
15-12-2007,2007,South West,183,21:58,513,20:14,27,16:33,333,19:36,30,17:24,438,19:47,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
07-05-2008,2008,South West,183,21:54,513,21:53,27,17:09,333,02:05,30,21:31,438,22:13,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
25-04-2004,2004,South West,183,02:20,513,21:05,27,22:24,333,23:07,30,12:14,438,23:44,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
13-02-2010,2010,South West,183,20:58,513,21:31,27,11:45,333,21:49,30,16:50,438,19:53,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
04-04-2014,2014,South West,67,04:41,120,22:38,18,22:58,46,02:36,6,18:27,144,20:25,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
28-01-2011,2011,South West,67,02:24,120,19:39,18,13:51,46,21:48,6,19:05,144,20:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
29-03-2020,2020,South West,183,23:37,513,20:45,27,10:39,333,01:20,30,17:14,438,22:44,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
04-11-2011,2011,South West,67,05:15,120,22:56,18,07:00,46,02:57,6,21:45,144,23:42,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
14-11-2019,2019,South West,183,21:26,513,22:44,27,20:24,333,01:21,30,19:47,438,20:47,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
06-09-2007,2007,South West,183,04:36,513,19:00,27,06:52,333,19:45,30,16:17,438,19:29,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
13-08-2016,2016,South West,183,23:17,513,21:39,27,20:07,333,21:40,30,13:51,438,18:57,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-09-2011,2011,South West,183,23:40,513,23:27,27,14:16,333,02:58,30,21:32,438,19:01,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
18-06-2023,2023,South West,183,22:37,513,23:07,27,19:02,333,00:42,30,20:19,438,18:51,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
10-11-2014,2014,South West,183,03:54,513,21:55,27,20:48,333,00:04,30,20:39,438,19:02,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
06-06-2004,2004,South West,67,04:56,120,18:21,18,10:47,46,23:36,6,12:53,144,23:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
04-03-2010,2010,South West,183,05:11,513,21:03,27,21:29,333,01:15,30,13:41,438,21:36,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
18-04-2012,2012,South West,183,01:59,513,21:00,27,17:49,333,22:23,30,09:41,438,21:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
12-02-2004,2004,South West,67,00:48,120,20:52,18,07:26,46,23:36,6,12:58,144,20:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
30-11-2023,2023,South West,183,02:13,513,19:13,27,23:33,333,20:32,30,21:14,438,19:01,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
02-12-2017,2017,South West,183,05:34,513,23:50,27,15:30,333,01:36,30,09:27,438,22:54,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
11-08-2021,2021,South West,67,21:38,120,18:55,18,07:19,46,22:35,6,10:31,144,18:51,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
24-01-2012,2012,South West,183,20:11,513,22:41,27,12:54,333,01:40,30,17:55,438,22:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
04-04-2017,2017,South West,67,22:51,120,19:31,18,11:14,46,02:07,6,13:16,144,20:15,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
16-06-2005,2005,South West,183,20:32,513,18:01,27,16:45,333,18:08,30,10:10,438,18:32,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
14-04-2008,2008,South West,67,23:32,120,20:55,18,06:47,46,19:50,6,09:17,144,23:21,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
26-09-2020,2020,South West,183,02:59,513,20:02,27,18:18,333,01:27,30,13:08,438,22:04,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
12-04-2005,2005,South West,67,23:51,120,19:05,18,13:20,46,01:52,6,11:41,144,22:51,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
20-04-2018,2018,South West,183,23:09,513,21:56,27,15:13,333,01:07,30,13:34,438,21:40,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
12-06-2020,2020,South West,183,21:28,513,19:48,27,19:09,333,00:42,30,11:27,438,18:52,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
10-03-2009,2009,South West,67,20:44,120,19:57,18,08:16,46,21:09,6,21:20,144,22:36,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
24-08-2010,2010,South West,67,03:25,120,19:26,18,17:39,46,02:24,6,20:09,144,20:14,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
20-08-2022,2022,South West,67,21:04,120,23:21,18,12:28,46,01:14,6,10:40,144,20:29,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
26-04-2013,2013,South West,67,20:39,120,22:07,18,19:04,46,02:29,6,13:52,144,18:59,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
29-05-2012,2012,South West,67,04:17,120,22:21,18,12:23,46,01:01,6,16:46,144,18:19,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
21-09-2017,2017,South West,183,20:21,513,23:48,27,08:07,333,00:03,30,19:18,438,21:15,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
01-06-2017,2017,South West,183,03:59,513,20:38,27,07:21,333,01:53,30,10:08,438,21:19,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
28-09-2010,2010,South West,67,01:16,120,23:10,18,23:00,46,00:06,6,16:52,144,22:37,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
28-07-2009,2009,South West,67,23:56,120,18:48,18,21:25,46,00:32,6,18:23,144,22:53,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
28-05-2022,2022,South West,183,22:02,513,19:49,27,09:53,333,02:33,30,17:30,438,23:51,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
12-09-2008,2008,South West,67,20:35,120,18:07,18,09:28,46,00:59,6,11:51,144,22:38,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
17-01-2005,2005,South West,67,22:43,120,21:46,18,14:27,46,01:02,6,09:52,144,19:20,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
07-08-2013,2013,South West,67,23:15,120,22:04,18,07:58,46,00:53,6,16:26,144,23:13,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
15-12-2022,2022,South West,67,20:06,120,18:25,18,14:30,46,02:02,6,15:12,144,19:28,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
31-10-2014,2014,South West,67,23:45,120,23:58,18,23:16,46,02:43,6,20:20,144,21:55,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
11-11-2018,2018,South West,183,02:00,513,23:45,27,20:57,333,00:19,30,20:06,438,19:30,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-12-2015,2015,South West,67,20:54,120,20:30,18,08:06,46,02:08,6,15:31,144,21:15,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-09-2024,2024,South West,183,01:42,513,23:28,27,17:58,333,22:16,30,13:16,438,20:37,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
06-12-2005,2005,South West,183,02:13,513,21:13,27,07:20,333,21:08,30,14:59,438,18:54,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
29-04-2017,2017,South West,183,01:09,513,22:36,27,17:07,333,21:40,30,14:51,438,18:37,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
06-10-2007,2007,South West,183,05:31,513,22:20,27,18:53,333,01:01,30,19:55,438,21:52,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
03-01-2004,2004,South West,183,21:35,513,20:47,27,08:37,333,01:35,30,12:34,438,18:40,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
15-04-2010,2010,South West,67,23:04,120,23:06,18,06:49,46,23:37,6,11:24,144,22:47,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
13-11-2014,2014,South West,67,20:47,120,18:42,18,17:59,46,21:43,6,13:22,144,20:15,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
15-03-2014,2014,South West,67,21:28,120,21:08,18,19:00,46,19:55,6,09:37,144,23:39,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
10-01-2010,2010,South West,183,22:23,513,19:04,27,14:44,333,02:43,30,14:01,438,19:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
26-11-2018,2018,South West,183,00:57,513,22:55,27,07:13,333,21:29,30,13:23,438,22:53,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
10-05-2011,2011,South West,183,03:00,513,23:04,27,17:30,333,01:03,30,13:43,438,23:01,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
27-04-2023,2023,South West,183,04:02,513,23:36,27,15:06,333,19:29,30,20:23,438,22:02,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
09-01-2025,2025,South West,183,21:11,513,18:44,27,20:49,333,01:04,30,13:49,438,23:23,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
02-11-2011,2011,South West,67,21:03,120,22:53,18,21:55,46,21:36,6,16:07,144,23:49,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
11-09-2018,2018,South West,67,22:50,120,23:30,18,06:48,46,20:02,6,20:40,144,22:28,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
06-01-2020,2020,South West,67,02:56,120,23:27,18,07:04,46,00:46,6,14:06,144,22:16,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
09-01-2022,2022,South West,67,22:00,120,18:24,18,18:44,46,21:24,6,09:17,144,21:09,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
06-10-2006,2006,South West,183,01:18,513,21:05,27,20:22,333,02:02,30,11:19,438,21:31,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
15-11-2015,2015,South West,183,23:41,513,23:59,27,09:44,333,01:22,30,16:19,438,22:17,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-09-2022,2022,South West,183,01:38,513,21:34,27,21:40,333,00:08,30,11:48,438,22:29,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
21-07-2008,2008,South West,67,00:30,120,18:49,18,13:56,46,01:02,6,15:39,144,21:03,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
25-09-2009,2009,South West,67,22:08,120,18:52,18,06:12,46,00:48,6,11:36,144,20:17,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
29-07-2011,2011,South West,67,03:42,120,20:56,18,22:57,46,18:41,6,18:40,144,23:26,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
08-04-2017,2017,South West,183,04:33,513,20:30,27,11:34,333,20:44,30,11:55,438,22:14,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
29-12-2018,2018,South West,67,00:27,120,19:05,18,08:26,46,19:06,6,21:24,144,20:46,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
27-03-2011,2011,South West,67,04:19,120,23:01,18,21:55,46,20:35,6,16:24,144,23:49,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
29-03-2021,2021,South West,183,05:44,513,22:29,27,22:16,333,00:28,30,16:07,438,19:58,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
21-11-2008,2008,South West,183,22:29,513,18:57,27,18:37,333,01:06,30,20:33,438,20:48,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
16-04-2024,2024,South West,67,21:47,120,22:09,18,10:59,46,22:32,6,20:37,144,23:50,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
14-01-2014,2014,South West,67,20:54,120,21:09,18,14:13,46,20:11,6,16:36,144,22:45,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
25-06-2022,2022,South West,183,21:41,513,18:20,27,07:14,333,19:54,30,21:02,438,22:16,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
02-11-2013,2013,South West,67,21:15,120,19:51,18,20:07,46,18:34,6,16:52,144,22:11,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
14-10-2006,2006,South West,183,21:09,513,22:07,27,20:31,333,00:46,30,17:22,438,21:10,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
03-03-2004,2004,South West,67,23:18,120,19:33,18,15:33,46,19:06,6,18:07,144,23:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
11-01-2020,2020,South West,183,23:19,513,22:19,27,09:03,333,00:13,30,20:01,438,20:21,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
15-12-2010,2010,South West,183,21:26,513,22:42,27,12:11,333,19:59,30,16:15,438,19:48,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
28-02-2014,2014,South West,67,02:49,120,21:20,18,16:09,46,23:29,6,19:34,144,21:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
22-11-2010,2010,South West,67,02:07,120,23:30,18,14:13,46,22:54,6,18:00,144,20:10,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
04-07-2012,2012,South West,67,22:09,120,23:00,18,08:45,46,00:41,6,16:27,144,23:23,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
10-03-2021,2021,South West,183,20:41,513,22:18,27,15:17,333,00:02,30,11:13,438,22:17,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-05-2010,2010,South West,183,05:15,513,18:46,27,14:49,333,02:00,30,18:37,438,18:25,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
08-10-2020,2020,South West,67,22:23,120,22:18,18,09:54,46,02:26,6,09:22,144,19:55,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
04-02-2007,2007,South West,67,23:29,120,23:25,18,08:47,46,23:30,6,14:35,144,19:43,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
20-11-2016,2016,South West,67,02:00,120,18:19,18,18:21,46,22:34,6,19:06,144,18:32,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
06-03-2006,2006,South West,67,00:13,120,19:41,18,14:13,46,01:00,6,21:02,144,23:53,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
30-01-2014,2014,South West,183,23:33,513,21:44,27,10:20,333,01:48,30,09:43,438,20:58,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-12-2004,2004,South West,183,20:07,513,18:06,27,07:15,333,00:32,30,14:45,438,18:31,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
16-10-2012,2012,South West,183,03:06,513,23:57,27,19:00,333,01:33,30,09:28,438,18:56,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
04-06-2004,2004,South West,67,04:54,120,20:02,18,10:28,46,21:38,6,12:11,144,21:20,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
01-02-2007,2007,South West,67,01:37,120,19:25,18,10:29,46,02:34,6,10:20,144,18:36,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
12-04-2007,2007,South West,183,21:50,513,20:41,27,19:44,333,21:50,30,13:36,438,21:47,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
01-11-2008,2008,South West,183,21:11,513,22:54,27,09:18,333,23:20,30,18:35,438,20:04,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
19-10-2022,2022,South West,183,03:50,513,18:30,27,09:08,333,20:53,30,10:33,438,19:22,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
08-03-2015,2015,South West,67,01:32,120,18:26,18,07:27,46,00:57,6,11:41,144,21:12,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
21-12-2006,2006,South West,67,04:41,120,19:07,18,13:03,46,23:52,6,18:32,144,23:11,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
25-07-2015,2015,South West,183,02:42,513,22:43,27,15:39,333,20:17,30,14:35,438,21:57,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
11-12-2024,2024,South West,67,22:02,120,20:22,18,18:14,46,22:29,6,14:26,144,18:44,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
03-11-2019,2019,South West,67,00:54,120,20:12,18,10:23,46,19:13,6,16:56,144,20:25,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
31-08-2021,2021,South West,183,04:43,513,20:49,27,07:17,333,23:45,30,15:12,438,21:30,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
06-11-2013,2013,South West,183,23:55,513,22:40,27,07:04,333,02:16,30,16:26,438,21:15,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
07-10-2010,2010,South West,67,05:32,120,21:09,18,18:01,46,00:57,6,09:08,144,18:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
07-04-2004,2004,South West,67,22:07,120,22:09,18,17:39,46,00:36,6,19:36,144,18:12,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
23-10-2023,2023,South West,183,22:44,513,22:56,27,23:36,333,21:05,30,13:24,438,21:19,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
27-02-2006,2006,South West,183,20:40,513,18:52,27,06:11,333,23:15,30,21:45,438,22:01,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
18-10-2019,2019,South West,67,20:27,120,20:36,18,15:19,46,20:40,6,21:32,144,23:27,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
15-06-2017,2017,South West,67,02:42,120,21:39,18,20:06,46,20:16,6,14:24,144,22:30,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
09-10-2018,2018,South West,67,21:37,120,23:16,18,17:24,46,00:58,6,11:49,144,19:29,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
15-11-2006,2006,South West,67,02:47,120,19:29,18,13:47,46,02:16,6,21:31,144,20:57,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
17-08-2015,2015,South West,183,23:30,513,22:35,27,14:32,333,20:19,30,15:03,438,21:12,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
17-08-2017,2017,South West,67,20:16,120,19:53,18,23:31,46,00:32,6,13:11,144,21:01,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-09-2016,2016,South West,183,05:50,513,20:20,27,12:31,333,18:27,30,14:40,438,18:49,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
12-10-2021,2021,South West,183,23:18,513,21:46,27,13:58,333,21:16,30,20:09,438,18:00,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
30-10-2024,2024,South West,67,20:10,120,21:21,18,08:05,46,22:22,6,19:05,144,23:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
27-12-2006,2006,South West,183,04:34,513,19:38,27,07:01,333,01:00,30,16:05,438,23:48,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
11-10-2014,2014,South West,183,22:47,513,22:42,27,19:49,333,00:54,30,13:51,438,23:59,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
22-06-2010,2010,South West,67,23:32,120,23:48,18,19:45,46,19:03,6,09:14,144,19:19,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
27-09-2014,2014,South West,67,04:29,120,19:10,18,14:51,46,18:43,6,12:59,144,18:06,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
16-06-2007,2007,South West,183,23:37,513,21:56,27,17:40,333,19:26,30,18:49,438,22:14,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
11-03-2018,2018,South West,183,00:56,513,20:17,27,17:09,333,20:30,30,13:43,438,18:57,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
13-10-2022,2022,South West,183,22:52,513,18:57,27,06:47,333,01:48,30,20:51,438,20:42,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
22-09-2012,2012,South West,67,21:44,120,19:30,18,21:44,46,19:19,6,12:47,144,20:39,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-08-2018,2018,South West,183,05:52,513,18:00,27,15:06,333,02:15,30,17:51,438,23:44,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
05-08-2014,2014,South West,67,21:51,120,23:59,18,15:29,46,00:48,6,09:01,144,21:30,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
22-08-2019,2019,South West,67,20:42,120,18:05,18,23:57,46,00:04,6,18:58,144,18:20,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
05-07-2005,2005,South West,183,04:28,513,19:22,27,10:26,333,23:04,30,12:43,438,18:57,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
01-11-2009,2009,South West,67,05:41,120,22:22,18,19:33,46,23:00,6,13:31,144,22:28,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
20-12-2009,2009,South West,183,00:44,513,19:54,27,13:45,333,20:30,30,11:25,438,22:51,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
04-09-2005,2005,South West,67,23:35,120,23:38,18,21:11,46,02:34,6,09:40,144,18:21,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
04-05-2020,2020,South West,67,23:53,120,20:12,18,17:12,46,02:24,6,16:41,144,22:03,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-05-2018,2018,South West,67,20:39,120,23:11,18,12:43,46,22:32,6,21:58,144,18:41,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
29-04-2021,2021,South West,183,23:05,513,19:02,27,16:52,333,02:56,30,14:01,438,23:36,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
14-09-2004,2004,South West,183,05:23,513,23:43,27,14:55,333,02:56,30,11:12,438,21:29,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
01-06-2015,2015,South West,183,21:55,513,22:08,27,13:08,333,20:09,30,20:36,438,20:49,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
23-06-2010,2010,South West,67,21:46,120,23:33,18,07:09,46,20:41,6,14:52,144,20:24,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,401
19-12-2014,2014,South West,183,05:17,513,22:10,27,13:03,333,18:01,30,09:37,438,21:08,0,NA,0,NA,83.1,5.2,180000,28.7184,77.2611,11,5,595,600,1524
